NZ_CP066289.1_77,GCF_016403265.1,WP_012359469_1,249,1-249,249,cog.001216,cls.001595,0
NZ_CP063191.1_1789,GCF_028609845.1,WP_112768505_1,249,1-249,249,cog.001216,cls.001595,0
NZ_CP136640.1_181,GCF_032918165.1,WP_012359469_1,249,1-249,249,cog.001216,cls.001595,0
NZ_LT906481.1_1603,GCF_900187235.1,WP_012359469_1,249,1-249,249,cog.001216,cls.001595,0
NC_010545.1_798,GCF_000069945.1,WP_012360061_1,102,1-102,102,cog.001217,cls.001599,0
NC_020230.1_787,GCF_000338095.1,WP_012360061_1,102,1-102,102,cog.001217,cls.001599,0
NZ_CP065982.1_512,GCF_016127095.1,WP_012360061_1,102,1-102,102,cog.001217,cls.001599,0
NZ_CP066064.1_1666,GCF_016127975.1,WP_012360061_1,102,1-102,102,cog.001217,cls.001599,0
NZ_CP066289.1_1448,GCF_016403265.1,WP_012360061_1,102,1-102,102,cog.001217,cls.001599,0
NZ_CP063191.1_1151,GCF_028609845.1,WP_112769055_1,102,1-102,102,cog.001217,cls.001599,0
NZ_CP136640.1_812,GCF_032918165.1,WP_012360061_1,102,1-102,102,cog.001217,cls.001599,0
NZ_LT906481.1_232,GCF_900187235.1,WP_012360061_1,102,1-102,102,cog.001217,cls.001599,0
NC_010545.1_1485,GCF_000069945.1,WP_012360765_1,273,1-273,273,cog.001218,cls.001603,0
NC_020230.1_1443,GCF_000338095.1,WP_012360765_1,273,1-273,273,cog.001218,cls.001603,0
NZ_CP065982.1_1177,GCF_016127095.1,WP_012360765_1,273,1-273,273,cog.001218,cls.001603,0
NZ_CP066064.1_976,GCF_016127975.1,WP_012360765_1,273,1-273,273,cog.001218,cls.001603,0
NZ_CP066289.1_747,GCF_016403265.1,WP_012360765_1,273,1-273,273,cog.001218,cls.001603,0
NZ_CP063191.1_473,GCF_028609845.1,WP_112768656_1,279,1-279,279,cog.001218,cls.001603,0
NZ_CP136640.1_1559,GCF_032918165.1,WP_012360765_1,273,1-273,273,cog.001218,cls.001603,0
NZ_LT906481.1_922,GCF_900187235.1,WP_012360765_1,273,1-273,273,cog.001218,cls.001603,0
NC_010545.1_1514,GCF_000069945.1,WP_012360792_1,119,1-119,119,cog.001219,cls.001619,0
NC_020230.1_1472,GCF_000338095.1,WP_012360792_1,119,1-119,119,cog.001219,cls.001619,0
NZ_CP065982.1_1206,GCF_016127095.1,WP_012360792_1,119,1-119,119,cog.001219,cls.001619,0
NZ_CP066064.1_947,GCF_016127975.1,WP_012360792_1,119,1-119,119,cog.001219,cls.001619,0
NZ_CP066289.1_717,GCF_016403265.1,WP_012360792_1,119,1-119,119,cog.001219,cls.001619,0
NZ_CP063191.1_401,GCF_028609845.1,WP_112769227_1,119,1-119,119,cog.001219,cls.001619,0
NZ_CP136640.1_1578,GCF_032918165.1,WP_012360792_1,119,1-119,119,cog.001219,cls.001619,0
NZ_LT906481.1_952,GCF_900187235.1,WP_012360792_1,119,1-119,119,cog.001219,cls.001619,0
NC_010545.1_1626,GCF_000069945.1,WP_012360912_1,190,1-190,190,cog.001220,cls.001623,0
NC_020230.1_1579,GCF_000338095.1,WP_012360912_1,190,1-190,190,cog.001220,cls.001623,0
NZ_CP065982.1_1330,GCF_016127095.1,WP_012360912_1,190,1-190,190,cog.001220,cls.001623,0
NZ_CP066064.1_824,GCF_016127975.1,WP_012360912_1,190,1-190,190,cog.001220,cls.001623,0
NZ_CP066289.1_591,GCF_016403265.1,WP_012360912_1,190,1-190,190,cog.001220,cls.001623,0
NZ_CP063191.1_317,GCF_028609845.1,WP_112768571_1,203,1-203,203,cog.001220,cls.001623,0
NZ_CP136640.1_1672,GCF_032918165.1,WP_012360912_1,190,1-190,190,cog.001220,cls.001623,0
NZ_LT906481.1_1069,GCF_900187235.1,WP_012360912_1,190,1-190,190,cog.001220,cls.001623,0
NC_010545.1_1922,GCF_000069945.1,WP_012361211_1,95,1-95,95,cog.001221,cls.001626,0
NC_020230.1_1856,GCF_000338095.1,WP_012361211_1,95,1-95,95,cog.001221,cls.001626,0
NZ_CP065982.1_1768,GCF_016127095.1,WP_012361211_1,95,1-95,95,cog.001221,cls.001626,0
NZ_CP066064.1_532,GCF_016127975.1,WP_012361211_1,95,1-95,95,cog.001221,cls.001626,0
NZ_CP066289.1_322,GCF_016403265.1,WP_012361211_1,95,1-95,95,cog.001221,cls.001626,0
NZ_CP063191.1_1947,GCF_028609845.1,WP_112769366_1,94,1-94,94,cog.001221,cls.001626,0
NZ_CP136640.1_1938,GCF_032918165.1,WP_012361211_1,95,1-95,95,cog.001221,cls.001626,0
NZ_LT906481.1_1361,GCF_900187235.1,WP_012361211_1,95,1-95,95,cog.001221,cls.001626,0
NC_010545.1_317,GCF_000069945.1,WP_012359579_1,92,1-92,92,cog.001222,cls.001632,0
NC_020230.1_307,GCF_000338095.1,WP_012359579_1,92,1-92,92,cog.001222,cls.001632,0
NZ_CP065982.1_26,GCF_016127095.1,WP_012359579_1,92,1-92,92,cog.001222,cls.001632,0
NZ_CP066064.1_176,GCF_016127975.1,WP_012359579_1,92,1-92,92,cog.001222,cls.001632,0
NZ_CP066289.1_1933,GCF_016403265.1,WP_012359579_1,92,1-92,92,cog.001222,cls.001632,0
NZ_CP063191.1_1712,GCF_028609845.1,WP_010269028_1,92,1-92,92,cog.001222,cls.001632,0
NZ_CP136640.1_284,GCF_032918165.1,WP_012359579_1,92,1-92,92,cog.001222,cls.001632,0
NZ_LT906481.1_1718,GCF_900187235.1,WP_012359579_1,92,1-92,92,cog.001222,cls.001632,0
NC_010545.1_371,GCF_000069945.1,WP_012359627_1,93,1-93,93,cog.001223,cls.001633,0
NC_020230.1_361,GCF_000338095.1,WP_012359627_1,93,1-93,93,cog.001223,cls.001633,0
NZ_CP065982.1_80,GCF_016127095.1,WP_012359627_1,93,1-93,93,cog.001223,cls.001633,0
NZ_CP066064.1_122,GCF_016127975.1,WP_012359627_1,93,1-93,93,cog.001223,cls.001633,0
NZ_CP066289.1_1879,GCF_016403265.1,WP_012359627_1,93,1-93,93,cog.001223,cls.001633,0
NZ_CP063191.1_1662,GCF_028609845.1,WP_112769125_1,93,1-93,93,cog.001223,cls.001633,0
NZ_CP136640.1_335,GCF_032918165.1,WP_012359627_1,93,1-93,93,cog.001223,cls.001633,0
NZ_LT906481.1_1772,GCF_900187235.1,WP_012359627_1,93,1-93,93,cog.001223,cls.001633,0
NC_010545.1_1330,GCF_000069945.1,WP_012360603_1,87,1-87,87,cog.001224,cls.001637,0
NC_020230.1_1318,GCF_000338095.1,WP_012360603_1,87,1-87,87,cog.001224,cls.001637,0
NZ_CP065982.1_1050,GCF_016127095.1,WP_012360603_1,87,1-87,87,cog.001224,cls.001637,0
NZ_CP066064.1_1131,GCF_016127975.1,WP_012360603_1,87,1-87,87,cog.001224,cls.001637,0
NZ_CP066289.1_907,GCF_016403265.1,WP_012360603_1,87,1-87,87,cog.001224,cls.001637,0
NZ_CP063191.1_622,GCF_028609845.1,WP_112769810_1,87,1-87,87,cog.001224,cls.001637,0
NZ_CP136640.1_1364,GCF_032918165.1,WP_012360603_1,87,1-87,87,cog.001224,cls.001637,0
NZ_LT906481.1_766,GCF_900187235.1,WP_012360603_1,87,1-87,87,cog.001224,cls.001637,0
NC_010545.1_706,GCF_000069945.1,WP_012359967_1,482,1-482,482,cog.001225,cls.001641,0
NC_020230.1_698,GCF_000338095.1,WP_012359967_1,482,1-482,482,cog.001225,cls.001641,0
NZ_CP065982.1_421,GCF_016127095.1,WP_012359967_1,482,1-482,482,cog.001225,cls.001641,0
NZ_CP066064.1_1759,GCF_016127975.1,WP_012359967_1,482,1-482,482,cog.001225,cls.001641,0
NZ_CP066289.1_1539,GCF_016403265.1,WP_012359967_1,482,1-482,482,cog.001225,cls.001641,0
NZ_CP063191.1_1278,GCF_028609845.1,WP_112769208_1,482,1-482,482,cog.001225,cls.001641,0
NZ_CP136640.1_720,GCF_032918165.1,WP_012359967_1,482,1-482,482,cog.001225,cls.001641,0
NZ_LT906481.1_138,GCF_900187235.1,WP_012359967_1,482,1-482,482,cog.001225,cls.001641,0
NC_010545.1_211,GCF_000069945.1,WP_012359477_1,415,1-415,415,cog.001226,cls.001647,0
NC_020230.1_215,GCF_000338095.1,WP_012359477_1,415,1-415,415,cog.001226,cls.001647,0
NZ_CP065982.1_1603,GCF_016127095.1,WP_012359477_1,415,1-415,415,cog.001226,cls.001647,0
NZ_CP066064.1_283,GCF_016127975.1,WP_012359477_1,415,1-415,415,cog.001226,cls.001647,0
NZ_CP066289.1_69,GCF_016403265.1,WP_012359477_1,415,1-415,415,cog.001226,cls.001647,0
NZ_CP063191.1_1781,GCF_028609845.1,WP_112768536_1,392,1-392,392,cog.001226,cls.001647,0
NZ_CP136640.1_190,GCF_032918165.1,WP_012359477_1,415,1-415,415,cog.001226,cls.001647,0
NZ_LT906481.1_1611,GCF_900187235.1,WP_012359477_1,415,1-415,415,cog.001226,cls.001647,0
NC_010545.1_1016,GCF_000069945.1,WP_012360282_1,90,1-90,90,cog.001227,cls.001653,0
NC_020230.1_1003,GCF_000338095.1,WP_012360282_1,90,1-90,90,cog.001227,cls.001653,0
NZ_CP065982.1_730,GCF_016127095.1,WP_012360282_1,90,1-90,90,cog.001227,cls.001653,0
NZ_CP066064.1_1447,GCF_016127975.1,WP_012360282_1,90,1-90,90,cog.001227,cls.001653,0
NZ_CP066289.1_1230,GCF_016403265.1,WP_012360282_1,90,1-90,90,cog.001227,cls.001653,0
NZ_CP063191.1_919,GCF_028609845.1,WP_238596973_1,93,1-93,93,cog.001227,cls.001653,0
NZ_CP136640.1_1026,GCF_032918165.1,WP_012360282_1,90,1-90,90,cog.001227,cls.001653,0
NZ_LT906481.1_451,GCF_900187235.1,WP_012360282_1,90,1-90,90,cog.001227,cls.001653,0
NC_010545.1_1658,GCF_000069945.1,WP_148792649_1,108,1-108,108,cog.001228,cls.001654,0
NC_020230.1_1609,GCF_000338095.1,WP_148792649_1,108,1-108,108,cog.001228,cls.001654,0
NZ_CP065982.1_1360,GCF_016127095.1,WP_148792649_1,108,1-108,108,cog.001228,cls.001654,0
NZ_CP066064.1_792,GCF_016127975.1,WP_148792649_1,108,1-108,108,cog.001228,cls.001654,0
NZ_CP066289.1_559,GCF_016403265.1,WP_148792649_1,108,1-108,108,cog.001228,cls.001654,0
NZ_CP063191.1_278,GCF_028609845.1,WP_112769323_1,104,1-104,104,cog.001228,cls.001654,0
NZ_CP136640.1_1699,GCF_032918165.1,WP_148792649_1,108,1-108,108,cog.001228,cls.001654,0
NZ_LT906481.1_1101,GCF_900187235.1,WP_148792649_1,108,1-108,108,cog.001228,cls.001654,0
NC_010545.1_221,GCF_000069945.1,WP_012359487_1,33,1-33,33,cog.001229,cls.001655,0
NC_020230.1_225,GCF_000338095.1,WP_012359487_1,33,1-33,33,cog.001229,cls.001655,0
NZ_CP065982.1_1593,GCF_016127095.1,WP_012359487_1,33,1-33,33,cog.001229,cls.001655,0
NZ_CP066064.1_273,GCF_016127975.1,WP_012359487_1,33,1-33,33,cog.001229,cls.001655,0
NZ_CP066289.1_59,GCF_016403265.1,WP_012359487_1,33,1-33,33,cog.001229,cls.001655,0
NZ_CP063191.1_1768,GCF_028609845.1,WP_003855542_1,33,1-33,33,cog.001229,cls.001655,0
NZ_CP136640.1_200,GCF_032918165.1,WP_012359487_1,33,1-33,33,cog.001229,cls.001655,0
NZ_LT906481.1_1621,GCF_900187235.1,WP_012359487_1,33,1-33,33,cog.001229,cls.001655,0
NC_010545.1_51,GCF_000069945.1,WP_012359318_1,92,1-92,92,cog.001230,cls.001664,0
NC_020230.1_51,GCF_000338095.1,WP_012359318_1,92,1-92,92,cog.001230,cls.001664,0
NZ_CP065982.1_1861,GCF_016127095.1,WP_012359318_1,92,1-92,92,cog.001230,cls.001664,0
NZ_CP066064.1_443,GCF_016127975.1,WP_012359318_1,92,1-92,92,cog.001230,cls.001664,0
NZ_CP066289.1_226,GCF_016403265.1,WP_012359318_1,92,1-92,92,cog.001230,cls.001664,0
NZ_CP063191.1_27,GCF_028609845.1,WP_112769586_1,92,1-92,92,cog.001230,cls.001664,0
NZ_CP136640.1_37,GCF_032918165.1,WP_012359318_1,92,1-92,92,cog.001230,cls.001664,0
NZ_LT906481.1_1451,GCF_900187235.1,WP_012359318_1,92,1-92,92,cog.001230,cls.001664,0
NC_010545.1_1650,GCF_000069945.1,WP_012360936_1,204,1-204,204,cog.001231,cls.001665,0
NC_020230.1_1603,GCF_000338095.1,WP_012360936_1,204,1-204,204,cog.001231,cls.001665,0
NZ_CP065982.1_1354,GCF_016127095.1,WP_012360936_1,204,1-204,204,cog.001231,cls.001665,0
NZ_CP066064.1_800,GCF_016127975.1,WP_012360936_1,204,1-204,204,cog.001231,cls.001665,0
NZ_CP066289.1_567,GCF_016403265.1,WP_012360936_1,204,1-204,204,cog.001231,cls.001665,0
NZ_CP063191.1_284,GCF_028609845.1,WP_112768542_1,197,1-197,197,cog.001231,cls.001665,0
NZ_CP136640.1_1693,GCF_032918165.1,WP_012360936_1,204,1-204,204,cog.001231,cls.001665,0
NZ_LT906481.1_1093,GCF_900187235.1,WP_012360936_1,204,1-204,204,cog.001231,cls.001665,0
NC_010545.1_1923,GCF_000069945.1,WP_012361212_1,62,1-62,62,cog.001232,cls.001669,0
NC_020230.1_1857,GCF_000338095.1,WP_012361212_1,62,1-62,62,cog.001232,cls.001669,0
NZ_CP065982.1_1769,GCF_016127095.1,WP_012361212_1,62,1-62,62,cog.001232,cls.001669,0
NZ_CP066064.1_531,GCF_016127975.1,WP_012361212_1,62,1-62,62,cog.001232,cls.001669,0
NZ_CP066289.1_321,GCF_016403265.1,WP_012361212_1,62,1-62,62,cog.001232,cls.001669,0
NZ_CP063191.1_1948,GCF_028609845.1,WP_112769353_1,59,1-59,59,cog.001232,cls.001669,0
NZ_CP136640.1_1939,GCF_032918165.1,WP_012361212_1,62,1-62,62,cog.001232,cls.001669,0
NZ_LT906481.1_1362,GCF_900187235.1,WP_012361212_1,62,1-62,62,cog.001232,cls.001669,0
NC_010545.1_1742,GCF_000069945.1,WP_012361027_1,127,1-127,127,cog.001233,cls.001670,0
NC_020230.1_1691,GCF_000338095.1,WP_012361027_1,127,1-127,127,cog.001233,cls.001670,0
NZ_CP065982.1_1444,GCF_016127095.1,WP_012361027_1,127,1-127,127,cog.001233,cls.001670,0
NZ_CP066064.1_708,GCF_016127975.1,WP_012361027_1,127,1-127,127,cog.001233,cls.001670,0
NZ_CP066289.1_475,GCF_016403265.1,WP_012361027_1,127,1-127,127,cog.001233,cls.001670,0
NZ_CP063191.1_210,GCF_028609845.1,WP_112769776_1,127,1-127,127,cog.001233,cls.001670,0
NZ_CP136640.1_1783,GCF_032918165.1,WP_012361027_1,127,1-127,127,cog.001233,cls.001670,0
NZ_LT906481.1_1185,GCF_900187235.1,WP_012361027_1,127,1-127,127,cog.001233,cls.001670,0
NC_010545.1_1081,GCF_000069945.1,WP_041628482_1,57,1-57,57,cog.001234,cls.001676,0
NC_020230.1_1070,GCF_000338095.1,WP_041628482_1,57,1-57,57,cog.001234,cls.001676,0
NZ_CP065982.1_798,GCF_016127095.1,WP_041628482_1,57,1-57,57,cog.001234,cls.001676,0
NZ_CP066064.1_1379,GCF_016127975.1,WP_041628482_1,57,1-57,57,cog.001234,cls.001676,0
NZ_CP066289.1_1162,GCF_016403265.1,WP_041628482_1,57,1-57,57,cog.001234,cls.001676,0
NZ_CP063191.1_847,GCF_028609845.1,WP_112769475_1,62,1-62,62,cog.001234,cls.001676,0
NZ_CP136640.1_1095,GCF_032918165.1,WP_041628482_1,57,1-57,57,cog.001234,cls.001676,0
NZ_LT906481.1_519,GCF_900187235.1,WP_041628482_1,57,1-57,57,cog.001234,cls.001676,0
NC_010545.1_1024,GCF_000069945.1,WP_012360290_1,65,1-65,65,cog.001235,cls.001678,0
NC_020230.1_1011,GCF_000338095.1,WP_012360290_1,65,1-65,65,cog.001235,cls.001678,0
NZ_CP065982.1_738,GCF_016127095.1,WP_012360290_1,65,1-65,65,cog.001235,cls.001678,0
NZ_CP066064.1_1439,GCF_016127975.1,WP_012360290_1,65,1-65,65,cog.001235,cls.001678,0
NZ_CP066289.1_1222,GCF_016403265.1,WP_012360290_1,65,1-65,65,cog.001235,cls.001678,0
NZ_CP063191.1_911,GCF_028609845.1,WP_112770105_1,65,1-65,65,cog.001235,cls.001678,0
NZ_CP136640.1_1034,GCF_032918165.1,WP_012360290_1,65,1-65,65,cog.001235,cls.001678,0
NZ_LT906481.1_459,GCF_900187235.1,WP_012360290_1,65,1-65,65,cog.001235,cls.001678,0
NC_010545.1_94,GCF_000069945.1,WP_012359362_1,228,1-228,228,cog.001236,cls.001687,0
NC_020230.1_95,GCF_000338095.1,WP_012359362_1,228,1-228,228,cog.001236,cls.001687,0
NZ_CP065982.1_1907,GCF_016127095.1,WP_012359362_1,228,1-228,228,cog.001236,cls.001687,0
NZ_CP066064.1_399,GCF_016127975.1,WP_012359362_1,228,1-228,228,cog.001236,cls.001687,0
NZ_CP066289.1_182,GCF_016403265.1,WP_012359362_1,228,1-228,228,cog.001236,cls.001687,0
NZ_CP063191.1_77,GCF_028609845.1,WP_112769596_1,228,1-228,228,cog.001236,cls.001687,0
NZ_CP136640.1_80,GCF_032918165.1,WP_012359362_1,228,1-228,228,cog.001236,cls.001687,0
NZ_LT906481.1_1495,GCF_900187235.1,WP_012359362_1,228,1-228,228,cog.001236,cls.001687,0
NC_010545.1_1357,GCF_000069945.1,WP_012360630_1,157,1-157,157,cog.001237,cls.001692,0
NC_020230.1_1345,GCF_000338095.1,WP_012360630_1,157,1-157,157,cog.001237,cls.001692,0
NZ_CP065982.1_1077,GCF_016127095.1,WP_012360630_1,157,1-157,157,cog.001237,cls.001692,0
NZ_CP066064.1_1104,GCF_016127975.1,WP_012360630_1,157,1-157,157,cog.001237,cls.001692,0
NZ_CP066289.1_879,GCF_016403265.1,WP_012360630_1,157,1-157,157,cog.001237,cls.001692,0
NZ_CP063191.1_591,GCF_028609845.1,WP_112768888_1,157,1-157,157,cog.001237,cls.001692,0
NZ_CP136640.1_1436,GCF_032918165.1,WP_012360630_1,157,1-157,157,cog.001237,cls.001692,0
NZ_LT906481.1_793,GCF_900187235.1,WP_012360630_1,157,1-157,157,cog.001237,cls.001692,0
NC_010545.1_883,GCF_000069945.1,WP_012360147_1,80,1-80,80,cog.001238,cls.001694,0
NC_020230.1_872,GCF_000338095.1,WP_012360147_1,80,1-80,80,cog.001238,cls.001694,0
NZ_CP065982.1_597,GCF_016127095.1,WP_012360147_1,80,1-80,80,cog.001238,cls.001694,0
NZ_CP066064.1_1581,GCF_016127975.1,WP_012360147_1,80,1-80,80,cog.001238,cls.001694,0
NZ_CP066289.1_1363,GCF_016403265.1,WP_012360147_1,80,1-80,80,cog.001238,cls.001694,0
NZ_CP063191.1_1057,GCF_028609845.1,WP_112769144_1,80,1-80,80,cog.001238,cls.001694,0
NZ_CP136640.1_897,GCF_032918165.1,WP_012360147_1,80,1-80,80,cog.001238,cls.001694,0
NZ_LT906481.1_317,GCF_900187235.1,WP_012360147_1,80,1-80,80,cog.001238,cls.001694,0
NC_010545.1_1637,GCF_000069945.1,WP_012360923_1,401,1-401,401,cog.001239,cls.001698,0
NC_020230.1_1590,GCF_000338095.1,WP_012360923_1,401,1-401,401,cog.001239,cls.001698,0
NZ_CP065982.1_1341,GCF_016127095.1,WP_012360923_1,401,1-401,401,cog.001239,cls.001698,0
NZ_CP066064.1_813,GCF_016127975.1,WP_012360923_1,401,1-401,401,cog.001239,cls.001698,0
NZ_CP066289.1_580,GCF_016403265.1,WP_012360923_1,401,1-401,401,cog.001239,cls.001698,0
NZ_CP063191.1_294,GCF_028609845.1,WP_112768551_1,402,1-402,402,cog.001239,cls.001698,0
NZ_CP136640.1_1683,GCF_032918165.1,WP_012360923_1,401,1-401,401,cog.001239,cls.001698,0
NZ_LT906481.1_1080,GCF_900187235.1,WP_012360923_1,401,1-401,401,cog.001239,cls.001698,0
NC_010545.1_342,GCF_000069945.1,WP_012359597_1,103,1-103,103,cog.001240,cls.001700,0
NC_020230.1_332,GCF_000338095.1,WP_012359597_1,103,1-103,103,cog.001240,cls.001700,0
NZ_CP065982.1_51,GCF_016127095.1,WP_012359597_1,103,1-103,103,cog.001240,cls.001700,0
NZ_CP066064.1_151,GCF_016127975.1,WP_012359597_1,103,1-103,103,cog.001240,cls.001700,0
NZ_CP066289.1_1908,GCF_016403265.1,WP_012359597_1,103,1-103,103,cog.001240,cls.001700,0
NZ_CP063191.1_1695,GCF_028609845.1,WP_112770133_1,104,1-104,104,cog.001240,cls.001700,0
NZ_CP136640.1_305,GCF_032918165.1,WP_012359597_1,103,1-103,103,cog.001240,cls.001700,0
NZ_LT906481.1_1743,GCF_900187235.1,WP_012359597_1,103,1-103,103,cog.001240,cls.001700,0
NC_010545.1_1100,GCF_000069945.1,WP_012360369_1,127,1-127,127,cog.001241,cls.001707,0
NC_020230.1_1089,GCF_000338095.1,WP_012360369_1,127,1-127,127,cog.001241,cls.001707,0
NZ_CP065982.1_817,GCF_016127095.1,WP_012360369_1,127,1-127,127,cog.001241,cls.001707,0
NZ_CP066064.1_1360,GCF_016127975.1,WP_012360369_1,127,1-127,127,cog.001241,cls.001707,0
NZ_CP066289.1_1143,GCF_016403265.1,WP_012360369_1,127,1-127,127,cog.001241,cls.001707,0
NZ_CP063191.1_835,GCF_028609845.1,WP_112769487_1,127,1-127,127,cog.001241,cls.001707,0
NZ_CP136640.1_1114,GCF_032918165.1,WP_012360369_1,127,1-127,127,cog.001241,cls.001707,0
NZ_LT906481.1_538,GCF_900187235.1,WP_012360369_1,127,1-127,127,cog.001241,cls.001707,0
NC_010545.1_1229,GCF_000069945.1,WP_012360497_1,347,1-347,347,cog.001242,cls.001716,0
NC_020230.1_1218,GCF_000338095.1,WP_012360497_1,347,1-347,347,cog.001242,cls.001716,0
NZ_CP065982.1_948,GCF_016127095.1,WP_012360497_1,347,1-347,347,cog.001242,cls.001716,0
NZ_CP066064.1_1231,GCF_016127975.1,WP_012360497_1,347,1-347,347,cog.001242,cls.001716,0
NZ_CP066289.1_1014,GCF_016403265.1,WP_012360497_1,347,1-347,347,cog.001242,cls.001716,0
NZ_CP063191.1_715,GCF_028609845.1,WP_112768956_1,349,1-349,349,cog.001242,cls.001716,0
NZ_CP136640.1_1246,GCF_032918165.1,WP_012360497_1,347,1-347,347,cog.001242,cls.001716,0
NZ_LT906481.1_667,GCF_900187235.1,WP_012360497_1,347,1-347,347,cog.001242,cls.001716,0
NC_010545.1_1569,GCF_000069945.1,WP_012360850_1,57,1-57,57,cog.001243,cls.001718,0
NC_020230.1_1525,GCF_000338095.1,WP_012360850_1,57,1-57,57,cog.001243,cls.001718,0
NZ_CP065982.1_1274,GCF_016127095.1,WP_012360850_1,57,1-57,57,cog.001243,cls.001718,0
NZ_CP066064.1_880,GCF_016127975.1,WP_012360850_1,57,1-57,57,cog.001243,cls.001718,0
NZ_CP066289.1_646,GCF_016403265.1,WP_012360850_1,57,1-57,57,cog.001243,cls.001718,0
NZ_CP063191.1_353,GCF_028609845.1,WP_112769617_1,58,1-58,58,cog.001243,cls.001718,0
NZ_CP136640.1_1627,GCF_032918165.1,WP_012360850_1,57,1-57,57,cog.001243,cls.001718,0
NZ_LT906481.1_1012,GCF_900187235.1,WP_012360850_1,57,1-57,57,cog.001243,cls.001718,0
NC_010545.1_1726,GCF_000069945.1,WP_012361011_1,205,1-205,205,cog.001244,cls.001721,0
NC_020230.1_1675,GCF_000338095.1,WP_012361011_1,205,1-205,205,cog.001244,cls.001721,0
NZ_CP065982.1_1428,GCF_016127095.1,WP_012361011_1,205,1-205,205,cog.001244,cls.001721,0
NZ_CP066064.1_724,GCF_016127975.1,WP_012361011_1,205,1-205,205,cog.001244,cls.001721,0
NZ_CP066289.1_491,GCF_016403265.1,WP_012361011_1,205,1-205,205,cog.001244,cls.001721,0
NZ_CP063191.1_1118,GCF_028609845.1,WP_112770061_1,218,1-218,218,cog.001244,cls.001721,0
NZ_CP136640.1_1767,GCF_032918165.1,WP_012361011_1,205,1-205,205,cog.001244,cls.001721,0
NZ_LT906481.1_1169,GCF_900187235.1,WP_012361011_1,205,1-205,205,cog.001244,cls.001721,0
NC_010545.1_495,GCF_000069945.1,WP_070761653_1,77,1-77,77,cog.001245,cls.001724,0
NC_020230.1_486,GCF_000338095.1,WP_070761653_1,77,1-77,77,cog.001245,cls.001724,0
NZ_CP065982.1_205,GCF_016127095.1,WP_070761653_1,77,1-77,77,cog.001245,cls.001724,0
NZ_CP066064.1_1972,GCF_016127975.1,WP_070761653_1,77,1-77,77,cog.001245,cls.001724,0
NZ_CP066289.1_1752,GCF_016403265.1,WP_070761653_1,77,1-77,77,cog.001245,cls.001724,0
NZ_CP063191.1_1540,GCF_028609845.1,WP_112770064_1,76,1-76,76,cog.001245,cls.001724,0
NZ_CP136640.1_458,GCF_032918165.1,WP_070761653_1,77,1-77,77,cog.001245,cls.001724,0
NZ_LT906481.1_1896,GCF_900187235.1,WP_070761653_1,77,1-77,77,cog.001245,cls.001724,0
NC_010545.1_988,GCF_000069945.1,WP_012360254_1,223,1-223,223,cog.001246,cls.001726,0
NC_020230.1_976,GCF_000338095.1,WP_012360254_1,223,1-223,223,cog.001246,cls.001726,0
NZ_CP065982.1_703,GCF_016127095.1,WP_012360254_1,223,1-223,223,cog.001246,cls.001726,0
NZ_CP066064.1_1475,GCF_016127975.1,WP_012360254_1,223,1-223,223,cog.001246,cls.001726,0
NZ_CP066289.1_1257,GCF_016403265.1,WP_012360254_1,223,1-223,223,cog.001246,cls.001726,0
NZ_CP063191.1_948,GCF_028609845.1,WP_273661416_1,239,1-239,239,cog.001246,cls.001726,0
NZ_CP136640.1_999,GCF_032918165.1,WP_012360254_1,223,1-223,223,cog.001246,cls.001726,0
NZ_LT906481.1_423,GCF_900187235.1,WP_012360254_1,223,1-223,223,cog.001246,cls.001726,0
NC_010545.1_358,GCF_000069945.1,WP_012359613_1,201,1-201,201,cog.001247,cls.001730,0
NC_020230.1_348,GCF_000338095.1,WP_012359613_1,201,1-201,201,cog.001247,cls.001730,0
NZ_CP065982.1_67,GCF_016127095.1,WP_012359613_1,201,1-201,201,cog.001247,cls.001730,0
NZ_CP066064.1_135,GCF_016127975.1,WP_012359613_1,201,1-201,201,cog.001247,cls.001730,0
NZ_CP066289.1_1892,GCF_016403265.1,WP_012359613_1,201,1-201,201,cog.001247,cls.001730,0
NZ_CP063191.1_1672,GCF_028609845.1,WP_112769115_1,201,1-201,201,cog.001247,cls.001730,0
NZ_CP136640.1_321,GCF_032918165.1,WP_012359613_1,201,1-201,201,cog.001247,cls.001730,0
NZ_LT906481.1_1759,GCF_900187235.1,WP_012359613_1,201,1-201,201,cog.001247,cls.001730,0
NC_010545.1_1119,GCF_000069945.1,WP_012360388_1,486,1-486,486,cog.001248,cls.001732,0
NC_020230.1_1107,GCF_000338095.1,WP_012360388_1,486,1-486,486,cog.001248,cls.001732,0
NZ_CP065982.1_835,GCF_016127095.1,WP_012360388_1,486,1-486,486,cog.001248,cls.001732,0
NZ_CP066064.1_1342,GCF_016127975.1,WP_012360388_1,486,1-486,486,cog.001248,cls.001732,0
NZ_CP066289.1_1125,GCF_016403265.1,WP_012360388_1,486,1-486,486,cog.001248,cls.001732,0
NZ_CP063191.1_819,GCF_028609845.1,WP_112769770_1,486,1-486,486,cog.001248,cls.001732,0
NZ_CP136640.1_1132,GCF_032918165.1,WP_012360388_1,486,1-486,486,cog.001248,cls.001732,0
NZ_LT906481.1_556,GCF_900187235.1,WP_012360388_1,486,1-486,486,cog.001248,cls.001732,0
